date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-02-02 18:50:00,126842.0,33743.0,445300.0,446686.0,64588.0,4172041,1688895,806375,0
2021-02-02 19:00:00,124045.0,33513.0,435748.0,437495.0,63416.0,4100902,1637870,794479,0
2021-02-02 19:10:00,118239.0,32815.0,420645.0,421894.0,59915.0,4008489,1553193,750863,0
2021-02-02 19:20:00,113769.0,32236.0,403105.0,404135.0,56531.0,3906535,1476883,715911,0
2021-02-02 19:30:00,110944.0,31600.0,393490.0,395093.0,54374.0,3848100,1428748,686413,0
2021-02-02 19:40:00,110263.0,31410.0,391479.0,393415.0,53732.0,3799283,1379464,679979,0
2021-02-02 19:50:00,108798.0,31681.0,390318.0,391657.0,52139.0,3737922,1345051,651641,0
2021-02-02 20:00:00,105171.0,31359.0,379147.0,378722.0,49987.0,3721070,1332271,625014,0
2021-02-02 20:10:00,101721.0,30961.0,367019.0,367980.0,48032.0,3626321,1273557,594341,0
2021-02-02 20:20:00,100927.0,30450.0,362763.0,362758.0,47043.0,3621004,1244790,581783,0
2021-02-02 20:30:00,101629.0,31747.0,371940.0,371470.0,47215.0,3658458,1275741,590615,0
2021-02-02 20:40:00,102672.0,31132.0,375657.0,376535.0,46607.0,3620574,1248951,595954,0
2021-02-02 20:50:00,100150.0,32124.0,370466.0,371170.0,43973.0,3676200,1272896,564319,0
2021-02-02 21:00:00,101921.0,35104.0,375409.0,376567.0,45069.0,3786968,1370066,587405,0
2021-02-02 21:10:00,98147.0,32509.0,364089.0,364688.0,42275.0,3709274,1325484,554821,0
2021-02-02 21:20:00,95348.0,31938.0,356942.0,356707.0,39434.0,3602522,1248291,522794,0
