date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-05-02 05:10:00,3633.0,18779.0,12840.0,13060.0,1793.0,2510874,462823,91569,0
2021-05-02 05:20:00,4204.0,19420.0,14626.0,14924.0,2144.0,2525377,485179,94104,0
2021-05-02 05:30:00,5185.0,20986.0,18105.0,18144.0,2761.0,2599675,512905,100402,0
2021-05-02 05:40:00,5751.0,21895.0,20375.0,20536.0,3205.0,2587776,534614,103683,0
2021-05-02 05:50:00,6869.0,23143.0,24402.0,24426.0,3670.0,2624380,562798,108407,0
2021-05-02 06:00:00,7974.0,24658.0,27777.0,28127.0,4408.0,2681759,601224,116970,0
2021-05-02 06:10:00,8315.0,23862.0,28405.0,29032.0,4757.0,2679939,602949,120056,0
2021-05-02 06:20:00,9476.0,23812.0,31972.0,32182.0,5197.0,2693822,616569,123900,0
2021-05-02 06:30:00,10677.0,24795.0,36506.0,36742.0,5692.0,2707459,640991,132075,0
2021-05-02 06:40:00,11590.0,25981.0,39731.0,39947.0,6325.0,2764570,658351,135384,0
2021-05-02 06:50:00,12712.0,26625.0,43194.0,43560.0,6892.0,2765120,683508,141286,0
2021-05-02 07:00:00,15040.0,28685.0,50955.0,51488.0,8258.0,2846458,720940,153167,0
2021-05-02 07:10:00,16373.0,29831.0,56188.0,56187.0,8823.0,2910162,731900,161278,0
2021-05-02 07:20:00,17850.0,29714.0,60665.0,61097.0,9570.0,2847886,757624,168793,0
2021-05-02 07:30:00,19522.0,31132.0,66191.0,66833.0,10364.0,2891170,788158,177904,0
2021-05-02 07:40:00,21529.0,32086.0,73111.0,74175.0,11411.0,2928665,818451,185896,0
2021-05-02 07:50:00,24406.0,33879.0,83308.0,83578.0,12679.0,2978829,863657,199636,0
2021-05-02 08:00:00,28462.0,46311.0,95743.0,95978.0,14910.0,3070182,919949,222992,0
2021-05-02 08:10:00,30340.0,37898.0,104325.0,104151.0,15504.0,3121504,931675,230600,0
2021-05-02 08:20:00,33388.0,36081.0,116855.0,116733.0,16732.0,3181942,972597,241981,0
2021-05-02 08:30:00,36822.0,37740.0,128827.0,128646.0,18227.0,3194796,1024756,258867,0
2021-05-02 08:40:00,38428.0,35652.0,135659.0,135027.0,19344.0,3232616,1064236,268651,0
2021-05-02 08:50:00,41882.0,35617.0,153114.0,153518.0,21062.0,3310677,1109048,292447,0
2021-05-02 09:00:00,46902.0,37069.0,166237.0,166406.0,23643.0,3319047,1133139,322151,0
2021-05-02 09:10:00,49363.0,35287.0,178758.0,179166.0,24273.0,3341777,1143609,333980,0
2021-05-02 09:20:00,51552.0,36007.0,190718.0,191378.0,25513.0,3419352,1164068,352895,0
2021-05-02 09:30:00,54040.0,34942.0,203505.0,204281.0,26480.0,3428971,1195915,365827,0
2021-05-02 09:40:00,55682.0,35039.0,207516.0,207610.0,27510.0,3453131,1221939,374978,0
2021-05-02 09:50:00,59246.0,34745.0,212336.0,212713.0,28550.0,3507667,1273925,388800,0
2021-05-02 10:00:00,63648.0,35585.0,231436.0,232141.0,30959.0,3587368,1319400,422682,0
2021-05-02 10:10:00,63022.0,34343.0,228232.0,228447.0,30745.0,3581720,1316840,420733,0
2021-05-02 10:20:00,65951.0,33710.0,238767.0,237933.0,31189.0,3625155,1333262,425209,0
2021-05-02 10:30:00,68675.0,33720.0,250417.0,248955.0,31864.0,3684568,1371168,436220,0
2021-05-02 10:40:00,70431.0,33283.0,255460.0,256132.0,32677.0,3655952,1376126,447039,0
2021-05-02 10:50:00,71661.0,33076.0,261604.0,261593.0,33827.0,3662276,1383120,453362,0
