date,B1,B2,B3,B4,B5,B6,B7,B8,label
2021-05-02 07:50:00,10623.0,14724.0,36999.0,37265.0,5544.0,1263832,355756,112931,0
2021-05-02 08:00:00,12205.0,20915.0,41738.0,42173.0,6656.0,1298625,376724,123253,0
2021-05-02 08:10:00,13100.0,16659.0,44626.0,44928.0,6869.0,1291466,374033,128141,0
2021-05-02 08:20:00,14305.0,15810.0,49154.0,49360.0,7382.0,1311552,388431,137515,0
2021-05-02 08:30:00,15462.0,16617.0,53601.0,54292.0,7976.0,1338345,410056,146011,0
2021-05-02 08:40:00,16436.0,15544.0,56855.0,57493.0,8319.0,1362476,425619,152416,0
2021-05-02 08:50:00,18315.0,15349.0,66637.0,67219.0,9328.0,1382051,443910,166735,0
2021-05-02 09:00:00,20315.0,15998.0,71665.0,72885.0,10554.0,1390000,457791,182887,0
2021-05-02 09:10:00,21453.0,15334.0,77996.0,78696.0,10711.0,1387216,468740,186473,0
2021-05-02 09:20:00,21828.0,14978.0,82150.0,82211.0,11485.0,1405184,478840,199825,0
2021-05-02 09:30:00,22892.0,14717.0,87676.0,88509.0,12099.0,1419534,483211,208947,0
2021-05-02 09:40:00,24025.0,15046.0,89843.0,90641.0,12192.0,1437883,493678,218766,0
2021-05-02 09:50:00,25241.0,14840.0,91643.0,92832.0,12830.0,1473827,511256,227489,0
2021-05-02 10:00:00,27122.0,15688.0,97513.0,98532.0,13971.0,1486873,527468,244806,0
2021-05-02 10:10:00,27655.0,14921.0,99997.0,101021.0,13805.0,1489112,526835,244286,0
2021-05-02 10:20:00,27910.0,14611.0,100164.0,101189.0,13756.0,1495540,535560,249714,0
2021-05-02 10:30:00,29077.0,14418.0,105088.0,106317.0,14520.0,1507059,542582,256468,0
2021-05-02 10:40:00,30744.0,14359.0,111291.0,111465.0,14897.0,1512069,547658,264346,0
2021-05-02 10:50:00,32016.0,14676.0,115070.0,116571.0,15343.0,1520643,552149,269700,0
2021-05-02 11:00:00,32746.0,14141.0,119169.0,120083.0,15506.0,1517602,541013,278409,0
2021-05-02 11:10:00,31954.0,13955.0,118712.0,120058.0,15336.0,1486050,526144,275685,0
2021-05-02 11:20:00,32010.0,14083.0,117668.0,118044.0,15191.0,1496202,527844,276810,0
2021-05-02 11:30:00,32168.0,13777.0,119335.0,120775.0,15728.0,1501478,533330,283319,0
2021-05-02 11:40:00,31844.0,13854.0,117771.0,119349.0,15359.0,1503961,532856,281458,0
2021-05-02 11:50:00,32473.0,14056.0,120890.0,122095.0,15747.0,1525045,547017,287080,0
2021-05-02 12:00:00,33408.0,14573.0,125055.0,125183.0,16298.0,1561887,566244,296938,0
2021-05-02 12:10:00,32573.0,14442.0,123533.0,124019.0,16042.0,1575597,581408,300130,0
2021-05-02 12:20:00,33080.0,13951.0,123586.0,125060.0,15886.0,1577076,586570,301603,0
2021-05-02 12:30:00,32826.0,14313.0,124526.0,126016.0,15894.0,1579257,589492,299784,0
2021-05-02 12:40:00,31570.0,13473.0,118699.0,120379.0,15422.0,1575628,587334,301534,0
2021-05-02 12:50:00,32358.0,13268.0,122605.0,123300.0,15637.0,1579712,593109,300103,0
2021-05-02 13:00:00,32902.0,13188.0,122891.0,124429.0,15940.0,1588972,597751,302696,0
2021-05-02 13:10:00,32925.0,12773.0,124857.0,125990.0,15733.0,1587504,585861,300152,0
2021-05-02 13:20:00,31811.0,12835.0,120550.0,122371.0,15703.0,1578596,584983,300024,0
2021-05-02 13:30:00,32189.0,12478.0,120475.0,121528.0,15750.0,1578037,584948,299193,0
2021-05-02 13:40:00,31746.0,12486.0,118955.0,120555.0,15515.0,1574531,581326,297761,0
2021-05-02 13:50:00,32044.0,12354.0,120762.0,121395.0,15714.0,1579543,586633,297583,0
2021-05-02 14:00:00,32934.0,12688.0,125320.0,128746.0,16328.0,1581752,588424,306769,0
2021-05-02 14:10:00,31916.0,12220.0,120916.0,122529.0,15539.0,1572802,580008,296068,0
2021-05-02 14:20:00,32117.0,12135.0,121462.0,122273.0,15333.0,1579450,576891,292680,0
2021-05-02 14:30:00,32382.0,12228.0,123690.0,124697.0,15596.0,1572214,579853,293054,0
2021-05-02 14:40:00,31962.0,12000.0,120441.0,122133.0,15529.0,1569112,577098,292486,0
2021-05-02 14:50:00,32413.0,12364.0,121936.0,123147.0,15427.0,1574044,583222,294470,0
2021-05-02 15:00:00,33324.0,12531.0,126818.0,128928.0,16197.0,1583890,592830,302781,0
2021-05-02 15:10:00,31969.0,12298.0,120741.0,123013.0,15502.0,1577140,587069,297368,0
2021-05-02 15:20:00,32383.0,12418.0,122318.0,123285.0,15332.0,1583265,587903,296017,0
2021-05-02 15:30:00,33564.0,12564.0,127412.0,128117.0,15698.0,1587658,593996,300976,0
2021-05-02 15:40:00,33042.0,12436.0,125923.0,127455.0,15935.0,1580641,593078,297945,0
2021-05-02 15:50:00,31868.0,12512.0,121558.0,122197.0,15667.0,1584937,598932,298587,0
2021-05-02 16:00:00,33120.0,12691.0,125749.0,126570.0,16116.0,1595617,609265,304734,0
2021-05-02 16:10:00,33077.0,12676.0,125414.0,126530.0,15960.0,1592670,606934,300069,0
2021-05-02 16:20:00,33129.0,12726.0,124423.0,125850.0,16004.0,1592450,608625,302897,0
2021-05-02 16:30:00,34184.0,13076.0,127135.0,128771.0,15947.0,1610270,614482,303025,0
2021-05-02 16:40:00,33968.0,12707.0,128293.0,128474.0,15931.0,1598893,615298,302646,0
2021-05-02 16:50:00,34874.0,12903.0,130943.0,131647.0,16570.0,1610647,626332,311007,0
2021-05-02 17:00:00,36099.0,13193.0,134931.0,135823.0,17123.0,1630213,639114,322621,0
2021-05-02 17:10:00,35479.0,12906.0,134472.0,135161.0,17032.0,1615671,628587,313939,0
2021-05-02 17:20:00,35012.0,13175.0,131254.0,133086.0,16752.0,1612206,630367,315285,0
2021-05-02 17:30:00,34946.0,13179.0,131337.0,132676.0,16796.0,1614294,631260,324847,0
2021-05-02 17:40:00,33925.0,12740.0,127310.0,129356.0,16621.0,1618463,625354,325989,0
2021-05-02 17:50:00,34975.0,13074.0,129577.0,130729.0,16645.0,1613162,629996,323685,0
2021-05-02 18:00:00,36702.0,13464.0,138222.0,139249.0,17811.0,1633450,642270,337486,0
2021-05-02 18:10:00,35422.0,13261.0,133105.0,134067.0,17027.0,1608605,623890,325997,0
2021-05-02 18:20:00,36090.0,12834.0,135744.0,136586.0,16797.0,1597419,615944,321437,0
2021-05-02 18:30:00,35321.0,13025.0,132597.0,133405.0,16894.0,1592418,613024,316380,0
2021-05-02 18:40:00,35368.0,12702.0,134820.0,135242.0,16538.0,1581651,600409,307155,0
2021-05-02 18:50:00,35768.0,13108.0,133900.0,134916.0,16994.0,1578782,597416,310005,0
2021-05-02 19:00:00,35608.0,13224.0,134358.0,135847.0,16956.0,1579901,599017,308735,0
2021-05-02 19:10:00,34768.0,13170.0,130675.0,131836.0,16451.0,1562799,583268,302969,0
2021-05-02 19:20:00,35430.0,12829.0,133509.0,134873.0,16141.0,1549325,574274,299922,0
2021-05-02 19:30:00,35987.0,12845.0,135331.0,136222.0,16478.0,1541942,570150,296785,0
2021-05-02 19:40:00,36441.0,13084.0,136602.0,137259.0,16571.0,1535838,563486,297097,0
2021-05-02 19:50:00,38259.0,13367.0,143922.0,143995.0,17462.0,1552063,570229,303816,0
2021-05-02 20:00:00,37450.0,13522.0,142356.0,144293.0,17363.0,1539192,567359,298811,0
2021-05-02 20:10:00,35737.0,13185.0,137102.0,137828.0,16689.0,1515728,547784,274315,0
2021-05-02 20:20:00,35383.0,13116.0,134604.0,135183.0,15868.0,1498007,533696,269160,0
2021-05-02 20:30:00,34182.0,12871.0,130857.0,130878.0,14969.0,1486072,524695,259337,0
2021-05-02 20:40:00,35155.0,12780.0,134229.0,133747.0,15134.0,1474226,518114,256779,0
2021-05-02 20:50:00,33365.0,12678.0,128086.0,128083.0,14443.0,1471231,516123,240877,0
